source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles
91,Captain Power,captainpowerllc.com,https://www.linkedin.com/company/captain-power,"Beltsville, Maryland",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,13,6,0,7,5,2,0,33,C,medium,False,developer signals present,"[biz] some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description | [geo] US location (Beltsville, Maryland) - moderate relevance",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
133,E Squared Energy Advisors,esquaredenergyadvisors.com,https://www.linkedin.com/company/e2-energy-advisors,frisco,Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,13,6,0,7,5,2,0,33,C,medium,False,developer signals present,"[biz] some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description | [geo] US location (frisco) - moderate relevance",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
146,Ecoloop,ecoloop.us,https://www.linkedin.com/company/ecoloop-llc,"Danvers, Massachusetts",Renewable Energy Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,18,6,0,4,3,2,0,33,C,medium,False,strong developer profile,"[biz] developer industry, some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer language implies some financing need | [scale] developer implies some repeatability, smaller company (51-200) | [geo] US location (Danvers, Massachusetts) - moderate relevance",Developer-to-developer outreach; reference project pipeline and financing solutions,VP of Development; Director of Project Finance; CEO; CFO; Head of Capital Markets
414,Red Cloud Renewable,redcloudrenewable.org,https://www.linkedin.com/company/red-cloud-renewable,"Pine Ridge, South Dakota",Non-profit Organizations,2-10 employees,Non Profit,TRUE,TRUE,FALSE,TRUE,10,0,10,4,0,2,7,33,C,medium,True,LMI/equity focus; developer signals present; mission alignment,"[biz] some developer language | [lmi] LMI/equity language (2 signals) | [cap] developer language implies some financing need | [scale] developer implies some repeatability, very small scale penalty | [geo] US location (Pine Ridge, South Dakota) - moderate relevance | [strat] some mission language, nonprofit org type",Lead with energy equity and affordable access angle; ask about LMI project pipeline,VP of Development; CEO; Director of Business Development; CFO
418,Reilly Electrical Contractors,gorelco.com,https://www.linkedin.com/company/reilly-electrical-contractor,"Easton, MA",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,10,6,0,7,6,4,0,33,C,medium,False,developer signals present; meaningful scale,"[biz] installer/contractor industry, some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] high-opportunity state (MA)",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
609,The Awareness Group (TAG),awarenessgroup.llc,https://www.linkedin.com/company/the-awareness-group,"Phoenix, Arizona",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,13,6,0,7,5,2,0,33,C,medium,False,developer signals present,"[biz] some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description | [geo] US location (Phoenix, Arizona) - moderate relevance",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
26,Allterra Solar,allterrasolar.com,https://www.linkedin.com/company/allterra-solar,"Santa Cruz, California",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,15,0,0,7,5,5,0,32,C,medium,False,strong developer profile,"[biz] developer industry, some developer language | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description | [geo] multi-state/national footprint",Developer-to-developer outreach; reference project pipeline and financing solutions,VP of Development; Director of Project Finance; CEO; CFO; Head of Capital Markets
63,Blue Horizon Energy,bluehorizonenergy.com,https://www.linkedin.com/company/blue-horizon-energy,"Minnetonka, Minnesota",Renewable Energy Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,18,6,0,4,2,2,0,32,C,medium,False,strong developer profile,"[biz] developer industry, some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer language implies some financing need | [scale] developer implies some repeatability | [geo] US location (Minnetonka, Minnesota) - moderate relevance",Developer-to-developer outreach; reference project pipeline and financing solutions,VP of Development; Director of Project Finance; CEO; CFO; Head of Capital Markets
167,"EnerWealth Solutions, LLC",enerwealthsol.com,https://www.linkedin.com/company/enerwealthsol,"Durham, North Carolina",Solar Electric Power Generation,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,15,0,6,4,0,2,5,32,C,medium,True,strong developer profile,"[biz] developer industry, some developer language | [lmi] LMI/equity language (1 signal) | [cap] developer language implies some financing need | [scale] developer implies some repeatability, very small scale penalty | [geo] US location (Durham, North Carolina) - moderate relevance | [strat] some mission language",Developer-to-developer outreach; reference project pipeline and financing solutions,VP of Development; Director of Project Finance; CEO; CFO; Head of Capital Markets
271,IntegrateSun,integratesun.com,https://www.linkedin.com/company/integratesun,"Houston, Texas",Renewable Energy Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,18,6,0,4,2,2,0,32,C,medium,False,strong developer profile,"[biz] developer industry, some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer language implies some financing need | [scale] developer implies some repeatability | [geo] US location (Houston, Texas) - moderate relevance",Developer-to-developer outreach; reference project pipeline and financing solutions,VP of Development; Director of Project Finance; CEO; CFO; Head of Capital Markets
280,iSolar,isolarusa.com,https://www.linkedin.com/company/isolarusa,"Denver, CO",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,14,0,0,6,4,6,32,C,medium,False,community solar developer; meaningful scale,"[biz] no developer or commercial language | [comm] explicit community solar | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] high-opportunity state (CO) | [strat] community/LMI focus implies mission alignment",Reference community solar portfolio; discuss subscriber model or shared access programs,Director of Community Solar; VP of Development; CEO; Director of Programs
298,KPost Company,kpostcompany.com,https://www.linkedin.com/company/kpost-roofing-&-waterproofing,"Dallas, Texas",Construction,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,10,6,0,7,7,2,0,32,C,medium,False,developer signals present; meaningful scale,"[biz] installer/contractor industry, some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description, mid company (201-500) | [geo] US location (Dallas, Texas) - moderate relevance",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
367,"NuWatt Energy, LLC",nuwattenergy.com,https://www.linkedin.com/company/nuwatt-energy-llc,"Woburn, Massachusetts",Renewable Energy Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,18,6,0,4,2,2,0,32,C,medium,False,strong developer profile,"[biz] developer industry, some developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer language implies some financing need | [scale] developer implies some repeatability | [geo] US location (Woburn, Massachusetts) - moderate relevance",Developer-to-developer outreach; reference project pipeline and financing solutions,VP of Development; Director of Project Finance; CEO; CFO; Head of Capital Markets
402,Prospect Solar,prospectsolar.com,https://www.linkedin.com/company/prospect-solar,"Sterling, Virginia",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,18,6,0,4,2,2,0,32,C,medium,False,strong developer profile,"[biz] strong developer language, commercial/DG signals | [comm] commercial DG developer (adjacent community relevance) | [cap] developer language implies some financing need | [scale] developer implies some repeatability | [geo] US location (Sterling, Virginia) - moderate relevance",Developer-to-developer outreach; reference project pipeline and financing solutions,VP of Development; Director of Project Finance; CEO; CFO; Head of Capital Markets
136,Earthlight Technologies,earthlighttech.com,https://www.linkedin.com/company/earthlight-technologies,"Ellington, Connecticut",Renewables & Environment,51-200 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,10,6,0,7,6,2,0,31,C,medium,False,developer signals present; meaningful scale,"[biz] some developer language, commercial/DG signals, self-employed/owned type | [comm] commercial DG developer (adjacent community relevance) | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Ellington, Connecticut) - moderate relevance",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
139,"East Coast Renewable Energy, LLC",ecrenewable.com,https://www.linkedin.com/company/east-coast-renewable-energy-llc,"Massachusetts, MA",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,14,0,0,0,4,6,31,C,medium,False,community solar developer,"[biz] developer industry, no developer or commercial language | [comm] explicit community solar | [geo] high-opportunity state (MA) | [strat] community/LMI focus implies mission alignment",Reference community solar portfolio; discuss subscriber model or shared access programs,Director of Community Solar; VP of Development; CEO; Director of Programs
