source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles,review_note
299,KR Solar,kr.solar,https://www.linkedin.com/company/krsolar,"Buffalo, New York",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Buffalo, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (kr.solar) as row 300
341,Mpower Solar,mpowersolar.com,https://www.linkedin.com/company/mpower-solar,"Brooklyn, New York",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Brooklyn, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
401,Promittens Energy,,,,Robert Niziol   https://www.linkedin.com/in/robertniziol/,Looks to be polish - very experienced - posted on the Pope,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,0,0,0,0,1,0,3,D,low,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] location unclear | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,data quality issue in Size field: Looks to be polish - very experienced - 
444,Roofing by Curry,roofingbycurry.com,https://www.linkedin.com/company/roofing-by-curry,"Sarasota, FL",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Sarasota, FL) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language; appears to be residential-only installer
485,Solar Edge Pros LLC,solaredgepros.com,https://www.linkedin.com/company/solar-edge-pros-llc,"San Antonio, Texas",Construction,51-200 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (San Antonio, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
489,Solar Energy Partners,solarenergy.partners,https://www.linkedin.com/company/solar-energy-partners-1,"Modesto, California",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Modesto, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
560,Sun Valley Solar Solutions,sunvalleysolar.com,https://www.linkedin.com/company/sun-valley-solar-solutions,"Chandler, AZ",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Chandler, AZ) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
587,SunSystem Technology,sstsolar.com,https://www.linkedin.com/company/sunsystem-technology,"Rancho Cordova, California",Renewables & Environment,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Rancho Cordova, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
5,603 Solar,603solar.com,https://www.linkedin.com/company/603-solar,"Exeter, New Hampshire",Renewables & Environment,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Exeter, New Hampshire) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer; very small company (2-10) with no scale evidence
31,AMECO Solar & Roofing,amecosolar.com,https://www.linkedin.com/company/ameco-solar,"Studio City, California",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [geo] US location (Studio City, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
33,American Solar & Roofing,americansolarandroofing.com,https://www.linkedin.com/company/american-solar,"Phoenix, AZ",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [geo] US location (Phoenix, AZ) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
81,Build Native LLC,buildnative.com,https://www.linkedin.com/company/build-native,"Austin, TX",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Austin, TX) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence; very small company (2-10) with no scale evidence
119,Cosmic,cosmicbuildings.com,https://www.linkedin.com/company/cosmicbuildings,"San Francisco, California",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (San Francisco, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
120,Cosmic Solar,cosmicsolar.com,https://www.linkedin.com/company/cosmic-solar,"Vista, California",Renewables & Environment,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Vista, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
177,Ethos Green Power Cooperative,ethos.green,https://www.linkedin.com/company/ethos-green-power,"Viroqua, WI",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [geo] US location (Viroqua, WI) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
189,Florida Solar Design Group,floridasolardesigngroup.com,https://www.linkedin.com/company/florida-solar-design-group-com,"Fort Myers, FL",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC signals, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Fort Myers, FL) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
193,Forecast Energy,forecastsolar.com,https://www.linkedin.com/company/forecast-energy,"Everett, Washington",Services for Renewable Energy,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [geo] US location (Everett, Washington) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (forecastsolar.com) as row 194
194,Forecast Solar,forecastsolar.com,https://www.linkedin.com/company/forecast-solar,"Everett, Washington",Services for Renewable Energy,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [geo] US location (Everett, Washington) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (forecastsolar.com) as row 193
202,Future Energy Solar,futureenergysolar.com,https://www.linkedin.com/company/future-energy-solar-llc,"Woburn, Massachusetts",Solar Electric Power Generation,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, roofing/HVAC signals, residential-only profile, self-employed/owned type, no developer or commercial language | [geo] US location (Woburn, Massachusetts) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
213,Gold Path Solar,goldpathsolar.com,https://www.linkedin.com/company/gold-path-solar,"Dublin, Ohio",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, residential-only profile, no developer or commercial language | [geo] US location (Dublin, Ohio) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
223,Green House Solar,greenhouse.solar,https://www.linkedin.com/company/green-house-solar,"Madison, New Jersey",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Madison, New Jersey) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
229,Green-Energy-Products.Com LLC,green-energy-products.com,https://www.linkedin.com/company/green-energy-products,"Pinecrest, FL",Environmental Services,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Pinecrest, FL) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer; very small company (2-10) with no scale evidence
236,Greenway Solar,greenwaysolar.org,https://www.linkedin.com/company/greenwaysolar,"Minneapolis, Minnesota",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, residential-only profile, no developer or commercial language | [geo] US location (Minneapolis, Minnesota) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
278,Isaksen Solar,isaksensolar.com,https://www.linkedin.com/company/isaksen-solar,"Fall River, Massachusetts",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [geo] US location (Fall River, Massachusetts) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
310,Limitless Solar,limitlesssolar.com,https://www.linkedin.com/company/limitlesssolarfl,"Hollywood, Florida",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [geo] US location (Hollywood, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence
334,Mirage Construction,mirageconstruction.com,https://www.linkedin.com/company/mirage-construction,"Twin Falls, Idaho",Construction,2-10 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, self-employed/owned type, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Twin Falls, Idaho) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence; very small company (2-10) with no scale evidence
390,Phoenix Exteriors & Solar,phoenixexteriors.com,https://www.linkedin.com/company/phoenixexteriors,"Schaumburg, Illinois",Renewable Energy Power Generation,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, roofing/HVAC signals, residential-only profile, self-employed/owned type, no developer or commercial language | [geo] US location (Schaumburg, Illinois) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
429,Renovate Robotics,renovaterobotics.com,https://www.linkedin.com/company/renovate-robotics,"Brooklyn, New York",Machinery Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Brooklyn, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence; very small company (2-10) with no scale evidence
431,Resnick Roofing & Contracting,resnickroof.com,https://www.linkedin.com/company/resnickroofing,"Gibsonia, Pennsylvania",Construction,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, self-employed/owned type, no developer or commercial language | [geo] US location (Gibsonia, Pennsylvania) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language; appears to be residential-only installer
441,ROI Construction,roiconstruction.com,https://www.linkedin.com/company/roiconstruction,"Savage, Maryland",Construction,11-50 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC signals, self-employed/owned type, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Savage, Maryland) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company"
450,RxSun,rxsun.com,https://www.linkedin.com/company/rxsun,"Chicago, Illinois",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Chicago, Illinois) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer; very small company (2-10) with no scale evidence
462,Shinnova,shinnova.com,https://www.linkedin.com/company/shinnova,"Kansas City, Kansas",Services for Renewable Energy,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, residential-only profile, no developer or commercial language | [geo] US location (Kansas City, Kansas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
475,Sky Power Solar,skypowersolar.com,https://www.linkedin.com/company/sky-power-systems,San Ramon,Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [geo] US location (San Ramon) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
479,"SMP Electric, LLC",smpelectricllc.com,https://www.linkedin.com/company/smpelectricllc,"Boca Raton, Florida",Construction,2-10 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, residential-only profile, self-employed/owned type, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Boca Raton, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company; appears to be residential-only installer; very small company (2-10) with no scale evidence"
480,Sol by Sunna Design,solarlighting.com,https://www.linkedin.com/company/sol-inc-solar-outdoor-lighting,"Miami, Florida",Electric Lighting Equipment Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [geo] US location (Miami, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Electric Lighting Equipment Manufacturing
482,Solar Bear,oursolarbear.com,https://www.linkedin.com/company/solar-bear,"Saint Petersburg, Florida",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Saint Petersburg, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer; very small company (2-10) with no scale evidence
486,Solar Electric Power Company,sepco-solarlighting.com,https://www.linkedin.com/company/solar-electric-power-company,"Stuart, FL",Electric Lighting Equipment Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [geo] US location (Stuart, FL) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Electric Lighting Equipment Manufacturing
523,"Solaris Technology Industry, Inc.",solaris-shop.com,https://www.linkedin.com/company/solaris-technology-industry-inc-,"Englewood, Colorado",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Englewood, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer; very small company (2-10) with no scale evidence
533,Solstice Solar,solsticesolar.com,https://www.linkedin.com/company/solstice-solar,"Houston, Texas",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [geo] US location (Houston, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
539,"South Texas Solar Systems, Inc.",txsolarsystems.com,https://www.linkedin.com/company/south-texas-solar-systems-inc.,"San Antonio, Texas",Renewable Energy Semiconductor Manufacturing,11-50 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [scale] very small scale penalty | [geo] US location (San Antonio, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company"
620,Transportation Solutions & Lighting | National Safety Systems,tsandl.us,https://www.linkedin.com/company/transportation-solutions-lighting,"Coconut Creek, Florida",Public Safety,11-50 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Coconut Creek, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company"
